127.0.0.1 - - [02/Feb/2019:18:23:05 +0000] "GET /2019/02/02/hello-world/ HTTP/1.0" 200 17589 "http://jacob-cruz.local/2019/02/02/hello-world/" "WordPress/5.0.3; http://jacob-cruz.local"
127.0.0.1 - - [02/Feb/2019:18:23:07 +0000] "POST /wp-cron.php?doing_wp_cron=1549131786.9614260196685791015625 HTTP/1.0" 499 0 "http://jacob-cruz.local/wp-cron.php?doing_wp_cron=1549131786.9614260196685791015625" "WordPress/5.0.3; http://jacob-cruz.local"
127.0.0.1 - - [02/Feb/2019:18:23:34 +0000] "GET / HTTP/1.0" 200 10746 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:64.0) Gecko/20100101 Firefox/64.0"
127.0.0.1 - - [02/Feb/2019:18:23:48 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:64.0) Gecko/20100101 Firefox/64.0"
127.0.0.1 - - [06/Feb/2019:11:20:37 +0000] "POST /wp-cron.php?doing_wp_cron=1549452035.9759130477905273437500 HTTP/1.0" 499 0 "http://jacob-cruz.local/wp-cron.php?doing_wp_cron=1549452035.9759130477905273437500" "WordPress/5.0.3; http://jacob-cruz.local"
127.0.0.1 - - [06/Feb/2019:11:21:35 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util,wp-a11y,dashboard,thickbox,plugin-install,updates,shortc&load%5B%5D=ode,media-upload,svg-painter&ver=5.0.3 HTTP/1.0" 200 201412 "http://jacob-cruz.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:21:36 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://jacob-cruz.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:21:37 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=468fd8dd3f&1549452091365 HTTP/1.0" 200 1114 "http://jacob-cruz.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:21:37 +0000] "POST /wp-cron.php?doing_wp_cron=1549452096.6143550872802734375000 HTTP/1.0" 200 0 "http://jacob-cruz.local/wp-cron.php?doing_wp_cron=1549452096.6143550872802734375000" "WordPress/5.0.3; http://jacob-cruz.local"
127.0.0.1 - - [06/Feb/2019:11:21:37 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=468fd8dd3f&1549452092444 HTTP/1.0" 200 572 "http://jacob-cruz.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:21:37 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=468fd8dd3f&1549452092967 HTTP/1.0" 200 1 "http://jacob-cruz.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:21:38 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 544 "http://jacob-cruz.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:21:43 +0000] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.0" 200 763 "http://jacob-cruz.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:22:36 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://jacob-cruz.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:24:37 +0000] "POST /wp-cron.php?doing_wp_cron=1549452277.5110208988189697265625 HTTP/1.0" 200 0 "http://jacob-cruz.local/wp-cron.php?doing_wp_cron=1549452277.5110208988189697265625" "WordPress/5.0.3; http://jacob-cruz.local"
127.0.0.1 - - [06/Feb/2019:11:24:37 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://jacob-cruz.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:26:38 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://jacob-cruz.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:27:39 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://jacob-cruz.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:29:40 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://jacob-cruz.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:31:41 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://jacob-cruz.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:33:42 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://jacob-cruz.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:34:24 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 45242 "http://jacob-cruz.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:34:25 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils&ver=5.0.3 HTTP/1.0" 200 109068 "http://jacob-cruz.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:34:25 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check&ver=5.0.3 HTTP/1.0" 200 337383 "http://jacob-cruz.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:34:25 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,thickbox,underscore,backbone,wp-util,wp-backbone,wp-a11y,customize-base,theme,updates,svg-painter&ver=5.0.3 HTTP/1.0" 200 157349 "http://jacob-cruz.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:34:26 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://jacob-cruz.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:34:29 +0000] "GET /wp-admin/themes.php?action=activate&stylesheet=jacobtheme&_wpnonce=13512275fb HTTP/1.0" 302 0 "http://jacob-cruz.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:34:29 +0000] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 45205 "http://jacob-cruz.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:34:30 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://jacob-cruz.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:34:34 +0000] "GET / HTTP/1.0" 200 10 "http://jacob-cruz.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:34:34 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://jacob-cruz.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:35:17 +0000] "GET / HTTP/1.0" 200 6 "http://jacob-cruz.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:35:18 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://jacob-cruz.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:36:17 +0000] "GET / HTTP/1.0" 200 1232 "http://jacob-cruz.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:36:17 +0000] "GET /assets/images/scroll-bar.png HTTP/1.0" 404 1232 "http://jacob-cruz.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:36:17 +0000] "GET /assets/images/phone-icon.png HTTP/1.0" 404 1232 "http://jacob-cruz.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:36:17 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://jacob-cruz.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:41:31 +0000] "GET / HTTP/1.0" 200 1232 "http://jacob-cruz.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:41:31 +0000] "GET /assets/images/phone-icon.png HTTP/1.0" 404 1232 "http://jacob-cruz.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:41:31 +0000] "GET /assets/images/scroll-bar.png HTTP/1.0" 404 1232 "http://jacob-cruz.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:41:31 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://jacob-cruz.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:45:59 +0000] "GET / HTTP/1.0" 200 4878 "http://jacob-cruz.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:46:00 +0000] "GET /assets/images/phone-icon.png HTTP/1.0" 404 4878 "http://jacob-cruz.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:46:00 +0000] "GET /assets/images/scroll-bar.png HTTP/1.0" 404 4878 "http://jacob-cruz.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:46:00 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://jacob-cruz.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:46:34 +0000] "GET / HTTP/1.0" 200 5299 "http://jacob-cruz.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:46:34 +0000] "GET /assets/images/scroll-bar.png HTTP/1.0" 404 5299 "http://jacob-cruz.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:46:34 +0000] "GET /assets/images/phone-icon.png HTTP/1.0" 404 5299 "http://jacob-cruz.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:46:34 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://jacob-cruz.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:48:16 +0000] "GET / HTTP/1.0" 200 4878 "http://jacob-cruz.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:48:16 +0000] "GET /assets/images/scroll-bar.png HTTP/1.0" 404 4878 "http://jacob-cruz.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:48:16 +0000] "GET /assets/images/phone-icon.png HTTP/1.0" 404 4878 "http://jacob-cruz.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:48:16 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://jacob-cruz.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:48:25 +0000] "GET /wp-admin HTTP/1.0" 301 178 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:48:26 +0000] "GET /wp-admin/ HTTP/1.0" 200 56425 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:48:27 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util,wp-a11y,dashboard,thickbox,plugin-install,updates,shortc&load%5B%5D=ode,media-upload,svg-painter&ver=5.0.3 HTTP/1.0" 200 201412 "http://jacob-cruz.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:48:27 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://jacob-cruz.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:48:38 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 45109 "http://jacob-cruz.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:48:38 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://jacob-cruz.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:49:38 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://jacob-cruz.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:50:39 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://jacob-cruz.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:51:39 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://jacob-cruz.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:52:20 +0000] "GET / HTTP/1.0" 200 4878 "http://jacob-cruz.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:52:20 +0000] "GET /assets/images/phone-icon.png HTTP/1.0" 404 4878 "http://jacob-cruz.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:52:20 +0000] "GET /assets/images/scroll-bar.png HTTP/1.0" 404 4878 "http://jacob-cruz.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:52:20 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://jacob-cruz.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:52:22 +0000] "GET / HTTP/1.0" 200 4878 "http://jacob-cruz.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:52:22 +0000] "GET /assets/images/scroll-bar.png HTTP/1.0" 404 4878 "http://jacob-cruz.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:52:22 +0000] "GET /assets/images/phone-icon.png HTTP/1.0" 404 4878 "http://jacob-cruz.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:52:23 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://jacob-cruz.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:11:52:39 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://jacob-cruz.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36"
